Date,Time,CH01,CH02,CH03,CH04,CH05,CH06
4/10/2026,2:36:09,0,0,0,0,0,1
4/10/2026,2:36:09,0,0,0,0,0,0
4/10/2026,2:36:14,0,0,0,0,0,1
4/10/2026,2:36:19,0,0,0,0,0,1
4/10/2026,2:36:24,0,0,0,0,0,1
4/10/2026,2:36:29,0,0,0,0,0,1
4/10/2026,2:36:34,0,0,0,0,0,1
4/10/2026,2:36:39,0,0,0,0,0,1
4/10/2026,2:36:44,0,0,0,0,0,1
4/10/2026,2:36:49,0,0,0,0,0,1
4/10/2026,2:36:54,0,0,0,0,0,1
4/10/2026,2:36:59,0,0,0,0,0,1
4/10/2026,2:37:04,0,0,0,0,0,1
4/10/2026,2:37:09,0,0,0,0,0,1
4/10/2026,2:37:09,0,0,0,0,0,0
4/10/2026,2:37:14,0,0,0,0,0,1
4/10/2026,2:37:19,0,0,0,0,0,1
4/10/2026,2:37:24,0,0,0,0,0,1
4/10/2026,2:37:29,0,0,0,0,0,1
4/10/2026,2:37:34,0,0,0,0,0,1
4/10/2026,2:37:39,0,0,0,0,0,1
4/10/2026,2:37:44,0,0,0,0,0,1
4/10/2026,2:37:49,0,0,0,0,0,1
4/10/2026,2:37:54,0,0,0,0,0,1
4/10/2026,2:37:59,0,0,0,0,0,1
4/10/2026,2:38:04,0,0,0,0,0,1
4/10/2026,2:38:09,0,0,0,0,0,1
4/10/2026,2:38:09,0,0,0,0,0,0
4/10/2026,2:38:14,0,0,0,0,0,1
4/10/2026,2:38:19,0,0,0,0,0,1
4/10/2026,2:38:24,0,0,0,0,0,1
4/10/2026,2:38:29,0,0,0,0,0,1
4/10/2026,2:38:34,0,0,0,0,0,1
4/10/2026,2:38:39,0,0,0,0,0,1
4/10/2026,2:38:44,0,0,0,0,0,1
4/10/2026,2:38:49,0,0,0,0,0,1
4/10/2026,2:38:54,0,0,0,0,0,1
4/10/2026,2:38:59,0,0,0,0,0,1
4/10/2026,2:39:04,0,0,0,0,0,1
4/10/2026,2:39:09,0,0,0,0,0,1
4/10/2026,2:39:09,0,0,0,0,0,0
4/10/2026,2:39:14,0,0,0,0,0,1
4/10/2026,2:39:19,0,0,0,0,0,1
4/10/2026,2:39:24,0,0,0,0,0,1
4/10/2026,2:39:29,0,0,0,0,0,1
4/10/2026,2:39:34,0,0,0,0,0,1
4/10/2026,2:39:39,0,0,0,0,0,1
4/10/2026,2:39:44,0,0,0,0,0,1
4/10/2026,2:39:49,0,0,0,0,0,1
4/10/2026,2:39:54,0,0,0,0,0,1
4/10/2026,2:39:59,0,0,0,0,0,1
4/10/2026,2:40:04,0,0,0,0,0,1
4/10/2026,2:40:09,0,0,0,0,0,1
4/10/2026,2:40:09,0,0,0,0,0,0
4/10/2026,2:40:14,0,0,0,0,0,1
4/10/2026,2:40:19,0,0,0,0,0,1
4/10/2026,2:40:24,0,0,0,0,0,1
4/10/2026,2:40:29,0,0,0,0,0,1
4/10/2026,2:40:34,0,0,0,0,0,1
4/10/2026,2:40:39,0,0,0,0,0,1
4/10/2026,2:40:44,0,0,0,0,0,1
4/10/2026,2:40:49,0,0,0,0,0,1
4/10/2026,2:40:54,0,0,0,0,0,1
4/10/2026,2:40:59,0,0,0,0,0,1
4/10/2026,2:41:04,0,0,0,0,0,1
4/10/2026,2:41:09,0,0,0,0,0,1
4/10/2026,2:41:09,0,0,0,0,0,0
4/10/2026,2:41:14,0,0,0,0,0,1
4/10/2026,2:41:19,0,0,0,0,0,1
4/10/2026,2:41:24,0,0,0,0,0,1
4/10/2026,2:41:29,0,0,0,0,0,1
4/10/2026,2:41:34,0,0,0,0,0,1
4/10/2026,2:41:39,0,0,0,0,0,1
4/10/2026,2:41:44,0,0,0,0,0,1
4/10/2026,2:41:49,0,0,0,0,0,1
4/10/2026,2:41:54,0,0,0,0,0,1
4/10/2026,2:41:59,0,0,0,0,0,1
4/10/2026,2:42:04,0,0,0,0,0,1
4/10/2026,2:42:09,0,0,0,0,0,1
4/10/2026,2:42:09,0,0,0,0,0,0
4/10/2026,2:42:14,0,0,0,0,0,1
4/10/2026,2:42:19,0,0,0,0,0,1
4/10/2026,2:42:24,0,0,0,0,0,1
4/10/2026,2:42:29,0,0,0,0,0,1
4/10/2026,2:42:34,0,0,0,0,0,1
4/10/2026,2:42:39,0,0,0,0,0,1
4/10/2026,2:42:44,0,0,0,0,0,1
4/10/2026,2:42:49,0,0,0,0,0,1
4/10/2026,2:42:54,0,0,0,0,0,1
4/10/2026,2:42:59,0,0,0,0,0,1
4/10/2026,2:43:04,0,0,0,0,0,1
4/10/2026,2:43:09,0,0,0,0,0,0
4/10/2026,2:43:17,0,0,0,0,0,1
4/10/2026,2:43:22,0,0,0,0,0,1
4/10/2026,2:43:27,0,0,0,0,0,1
4/10/2026,2:43:32,0,0,0,0,0,1
4/10/2026,2:43:37,0,0,0,0,0,1
4/10/2026,2:43:42,0,0,0,0,0,1
4/10/2026,2:43:47,0,0,0,0,0,1
4/10/2026,2:43:52,0,0,0,0,0,1
4/10/2026,2:43:57,0,0,0,0,0,1
4/10/2026,2:44:02,0,0,0,0,0,1
4/10/2026,2:44:07,0,0,0,0,0,1
4/10/2026,2:44:09,0,0,0,0,0,0
4/10/2026,2:44:12,0,0,0,0,0,1
4/10/2026,2:44:17,0,0,0,0,0,1
4/10/2026,2:44:22,0,0,0,0,0,1
4/10/2026,2:44:27,0,0,0,0,0,1
4/10/2026,2:44:32,0,0,0,0,0,1
4/10/2026,2:44:37,0,0,0,0,0,1
4/10/2026,2:44:42,0,0,0,0,0,1
4/10/2026,2:44:47,0,0,0,0,0,1
4/10/2026,2:44:52,0,0,0,0,0,1
4/10/2026,2:44:57,0,0,0,0,0,1
4/10/2026,2:45:02,0,0,0,0,0,1
4/10/2026,2:45:07,0,0,0,0,0,1
4/10/2026,2:45:09,0,0,0,0,0,0
4/10/2026,2:45:12,0,0,0,0,0,1
4/10/2026,2:45:17,0,0,0,0,0,1
4/10/2026,2:45:22,0,0,0,0,0,1
4/10/2026,2:45:27,0,0,0,0,0,1
4/10/2026,2:45:32,0,0,0,0,0,1
4/10/2026,2:45:37,0,0,0,0,0,1
4/10/2026,2:45:42,0,0,0,0,0,1
4/10/2026,2:45:47,0,0,0,0,0,1
4/10/2026,2:45:52,0,0,0,0,0,1
4/10/2026,2:45:57,0,0,0,0,0,1
4/10/2026,2:46:02,0,0,0,0,0,1
4/10/2026,2:46:07,0,0,0,0,0,1
4/10/2026,2:46:09,0,0,0,0,0,0
4/10/2026,2:46:12,0,0,0,0,0,1
4/10/2026,2:46:17,0,0,0,0,0,1
4/10/2026,2:46:22,0,0,0,0,0,1
4/10/2026,2:46:27,0,0,0,0,0,1
4/10/2026,2:46:32,0,0,0,0,0,1
4/10/2026,2:46:37,0,0,0,0,0,1
4/10/2026,2:46:42,0,0,0,0,0,1
4/10/2026,2:46:47,0,0,0,0,0,1
4/10/2026,2:46:52,0,0,0,0,0,1
4/10/2026,2:46:57,0,0,0,0,0,1
4/10/2026,2:47:02,0,0,0,0,0,1
4/10/2026,2:47:07,0,0,0,0,0,1
4/10/2026,2:47:09,0,0,0,0,0,0
4/10/2026,2:47:12,0,0,0,0,0,1
4/10/2026,2:47:17,0,0,0,0,0,1
4/10/2026,2:47:22,0,0,0,0,0,1
4/10/2026,2:47:27,0,0,0,0,0,1
4/10/2026,2:47:32,0,0,0,0,0,1
4/10/2026,2:47:37,0,0,0,0,0,1
4/10/2026,2:47:42,0,0,0,0,0,1
4/10/2026,2:47:47,0,0,0,0,0,1
4/10/2026,2:47:52,0,0,0,0,0,1
4/10/2026,2:47:57,0,0,0,0,0,1
4/10/2026,2:48:02,0,0,0,0,0,1
4/10/2026,2:48:07,0,0,0,0,0,1
4/10/2026,2:48:09,0,0,0,0,0,0
4/10/2026,2:48:12,0,0,0,0,0,1
4/10/2026,2:48:17,0,0,0,0,0,1
4/10/2026,2:48:22,0,0,0,0,0,1
4/10/2026,2:48:27,0,0,0,0,0,1
4/10/2026,2:48:32,0,0,0,0,0,1
4/10/2026,2:48:37,0,0,0,0,0,1
4/10/2026,2:48:42,0,0,0,0,0,1
4/10/2026,2:48:47,0,0,0,0,0,1
4/10/2026,2:48:52,0,0,0,0,0,1
4/10/2026,2:48:57,0,0,0,0,0,1
4/10/2026,2:49:02,0,0,0,0,0,1
4/10/2026,2:49:07,0,0,0,0,0,1
4/10/2026,2:49:09,0,0,0,0,0,0
4/10/2026,2:49:12,0,0,0,0,0,1
4/10/2026,2:49:17,0,0,0,0,0,1
4/10/2026,2:49:22,0,0,0,0,0,1
4/10/2026,2:49:27,0,0,0,0,0,1
4/10/2026,2:49:32,0,0,0,0,0,1
4/10/2026,2:49:37,0,0,0,0,0,1
4/10/2026,2:49:42,0,0,0,0,0,1
4/10/2026,2:49:47,0,0,0,0,0,1
4/10/2026,2:49:52,0,0,0,0,0,1
4/10/2026,2:49:57,0,0,0,0,0,1
4/10/2026,2:50:02,0,0,0,0,0,1
4/10/2026,2:50:07,0,0,0,0,0,1
4/10/2026,2:50:09,0,0,0,0,0,0
4/10/2026,2:50:12,0,0,0,0,0,1
4/10/2026,2:50:17,0,0,0,0,0,1
4/10/2026,2:50:22,0,0,0,0,0,1
4/10/2026,2:50:27,0,0,0,0,0,1
4/10/2026,2:50:32,0,0,0,0,0,1
4/10/2026,2:50:37,0,0,0,0,0,1
4/10/2026,2:50:42,0,0,0,0,0,1
4/10/2026,2:50:47,0,0,0,0,0,1
4/10/2026,2:50:52,0,0,0,0,0,1
4/10/2026,2:50:57,0,0,0,0,0,1
4/10/2026,2:51:02,0,0,0,0,0,1
4/10/2026,2:51:07,0,0,0,0,0,1
4/10/2026,2:51:09,0,0,0,0,0,0
4/10/2026,2:51:12,0,0,0,0,0,1
4/10/2026,2:51:17,0,0,0,0,0,1
4/10/2026,2:51:22,0,0,0,0,0,1
4/10/2026,2:51:27,0,0,0,0,0,1
4/10/2026,2:51:32,0,0,0,0,0,1
4/10/2026,2:51:37,0,0,0,0,0,1
4/10/2026,2:51:42,0,0,0,0,0,1
4/10/2026,2:51:47,0,0,0,0,0,1
4/10/2026,2:51:52,0,0,0,0,0,1
4/10/2026,2:51:57,0,0,0,0,0,1
4/10/2026,2:52:02,0,0,0,0,0,1
4/10/2026,2:52:07,0,0,0,0,0,1
4/10/2026,2:52:09,0,0,0,0,0,0
4/10/2026,2:52:12,0,0,0,0,0,1
4/10/2026,2:52:17,0,0,0,0,0,1
4/10/2026,2:52:22,0,0,0,0,0,1
4/10/2026,2:52:27,0,0,0,0,0,1
4/10/2026,2:52:32,0,0,0,0,0,1
4/10/2026,2:52:37,0,0,0,0,0,1
4/10/2026,2:52:42,0,0,0,0,0,1
4/10/2026,2:52:47,0,0,0,0,0,1
4/10/2026,2:52:52,0,0,0,0,0,1
4/10/2026,2:52:57,0,0,0,0,0,1
4/10/2026,2:53:02,0,0,0,0,0,1
4/10/2026,2:53:07,0,0,0,0,0,1
4/10/2026,2:53:09,0,0,0,0,0,0
4/10/2026,2:53:12,0,0,0,0,0,1
4/10/2026,2:53:17,0,0,0,0,0,1
4/10/2026,2:53:22,0,0,0,0,0,1
4/10/2026,2:53:27,0,0,0,0,0,1
4/10/2026,2:53:32,0,0,0,0,0,1
4/10/2026,2:53:37,0,0,0,0,0,1
4/10/2026,2:53:42,0,0,0,0,0,1
4/10/2026,2:53:47,0,0,0,0,0,1
4/10/2026,2:53:52,0,0,0,0,0,1
4/10/2026,2:53:57,0,0,0,0,0,1
4/10/2026,2:54:02,0,0,0,0,0,1
4/10/2026,2:54:07,0,0,0,0,0,1
4/10/2026,2:54:09,0,0,0,0,0,0
4/10/2026,2:54:12,0,0,0,0,0,1
4/10/2026,2:54:17,0,0,0,0,0,1
4/10/2026,2:54:22,0,0,0,0,0,1
4/10/2026,2:54:27,0,0,0,0,0,1
4/10/2026,2:54:32,0,0,0,0,0,1
4/10/2026,2:54:37,0,0,0,0,0,1
4/10/2026,2:54:42,0,0,0,0,0,1
4/10/2026,2:54:47,0,0,0,0,0,1
4/10/2026,2:54:52,0,0,0,0,0,1
4/10/2026,2:54:57,0,0,0,0,0,1
4/10/2026,2:55:02,0,0,0,0,0,1
4/10/2026,2:55:07,0,0,0,0,0,1
4/10/2026,2:55:09,0,0,0,0,0,0
4/10/2026,2:55:12,0,0,0,0,0,1
4/10/2026,2:55:17,0,0,0,0,0,1
4/10/2026,2:55:22,0,0,0,0,0,1
4/10/2026,2:55:27,0,0,0,0,0,1
4/10/2026,2:55:32,0,0,0,0,0,1
4/10/2026,2:55:37,0,0,0,0,0,1
4/10/2026,2:55:42,0,0,0,0,0,1
4/10/2026,2:55:47,0,0,0,0,0,1
4/10/2026,2:55:52,0,0,0,0,0,1
4/10/2026,2:55:57,0,0,0,0,0,1
4/10/2026,2:56:02,0,0,0,0,0,1
4/10/2026,2:56:07,0,0,0,0,0,1
4/10/2026,2:56:09,0,0,0,0,0,0
4/10/2026,2:56:12,0,0,0,0,0,1
4/10/2026,2:56:17,0,0,0,0,0,1
4/10/2026,2:56:22,0,0,0,0,0,1
4/10/2026,2:56:27,0,0,0,0,0,1
4/10/2026,2:56:32,0,0,0,0,0,1
4/10/2026,2:56:37,0,0,0,0,0,1
4/10/2026,2:56:42,0,0,0,0,0,1
4/10/2026,2:56:47,0,0,0,0,0,1
4/10/2026,2:56:52,0,0,0,0,0,1
4/10/2026,2:56:57,0,0,0,0,0,1
4/10/2026,2:57:02,0,0,0,0,0,1
4/10/2026,2:57:07,0,0,0,0,0,1
4/10/2026,2:57:09,0,0,0,0,0,0
4/10/2026,2:57:12,0,0,0,0,0,1
4/10/2026,2:57:17,0,0,0,0,0,1
4/10/2026,2:57:22,0,0,0,0,0,1
4/10/2026,2:57:27,0,0,0,0,0,1
4/10/2026,2:57:32,0,0,0,0,0,1
4/10/2026,2:57:37,0,0,0,0,0,1
4/10/2026,2:57:42,0,0,0,0,0,1
4/10/2026,2:57:47,0,0,0,0,0,1
4/10/2026,2:57:52,0,0,0,0,0,1
4/10/2026,2:57:57,0,0,0,0,0,1
4/10/2026,2:58:02,0,0,0,0,0,1
4/10/2026,2:58:07,0,0,0,0,0,1
4/10/2026,2:58:09,0,0,0,0,0,0
4/10/2026,2:58:12,0,0,0,0,0,1
4/10/2026,2:58:17,0,0,0,0,0,1
4/10/2026,2:58:22,0,0,0,0,0,1
4/10/2026,2:58:27,0,0,0,0,0,1
4/10/2026,2:58:32,0,0,0,0,0,1
4/10/2026,2:58:37,0,0,0,0,0,1
4/10/2026,2:58:42,0,0,0,0,0,1
4/10/2026,2:58:47,0,0,0,0,0,1
4/10/2026,2:58:52,0,0,0,0,0,1
4/10/2026,2:58:57,0,0,0,0,0,1
4/10/2026,2:59:02,0,0,0,0,0,1
4/10/2026,2:59:07,0,0,0,0,0,1
4/10/2026,2:59:09,0,0,0,0,0,0
4/10/2026,2:59:12,0,0,0,0,0,1
4/10/2026,2:59:17,0,0,0,0,0,1
4/10/2026,2:59:22,0,0,0,0,0,1
4/10/2026,2:59:27,0,0,0,0,0,1
4/10/2026,2:59:32,0,0,0,0,0,1
4/10/2026,2:59:37,0,0,0,0,0,1
4/10/2026,2:59:42,0,0,0,0,0,1
4/10/2026,2:59:47,0,0,0,0,0,1
4/10/2026,2:59:52,0,0,0,0,0,1
4/10/2026,2:59:57,0,0,0,0,0,1
4/10/2026,3:00:02,0,0,0,0,0,1
4/10/2026,3:00:07,0,0,0,0,0,1
4/10/2026,3:00:09,0,0,0,0,0,0
4/10/2026,3:00:12,0,0,0,0,0,1
4/10/2026,3:00:17,0,0,0,0,0,1
4/10/2026,3:00:22,0,0,0,0,0,1
4/10/2026,3:00:27,0,0,0,0,0,1
4/10/2026,3:00:32,0,0,0,0,0,1
4/10/2026,3:00:37,0,0,0,0,0,1
4/10/2026,3:00:42,0,0,0,0,0,1
4/10/2026,3:00:47,0,0,0,0,0,1
4/10/2026,3:00:52,0,0,0,0,0,1
4/10/2026,3:00:57,0,0,0,0,0,1
4/10/2026,3:01:02,0,0,0,0,0,1
4/10/2026,3:01:07,0,0,0,0,0,1
4/10/2026,3:01:09,0,0,0,0,0,0
4/10/2026,3:01:12,0,0,0,0,0,1
4/10/2026,3:01:17,0,0,0,0,0,1
4/10/2026,3:01:22,0,0,0,0,0,1
4/10/2026,3:01:27,0,0,0,0,0,1
4/10/2026,3:01:32,0,0,0,0,0,1
4/10/2026,3:01:37,0,0,0,0,0,1
4/10/2026,3:01:42,0,0,0,0,0,1
4/10/2026,3:01:47,0,0,0,0,0,1
4/10/2026,3:01:52,0,0,0,0,0,1
4/10/2026,3:01:57,0,0,0,0,0,1
4/10/2026,3:02:02,0,0,0,0,0,1
4/10/2026,3:02:07,0,0,0,0,0,1
4/10/2026,3:02:09,0,0,0,0,0,0
4/10/2026,3:02:12,0,0,0,0,0,1
4/10/2026,3:02:17,0,0,0,0,0,1
4/10/2026,3:02:22,0,0,0,0,0,1
4/10/2026,3:02:27,0,0,0,0,0,1
4/10/2026,3:02:32,0,0,0,0,0,1
4/10/2026,3:02:37,0,0,0,0,0,1
4/10/2026,3:02:42,0,0,0,0,0,1
4/10/2026,3:02:47,0,0,0,0,0,1
4/10/2026,3:02:52,0,0,0,0,0,1
4/10/2026,3:02:57,0,0,0,0,0,1
4/10/2026,3:03:02,0,0,0,0,0,1
4/10/2026,3:03:07,0,0,0,0,0,1
4/10/2026,3:03:09,0,0,0,0,0,0
4/10/2026,3:03:12,0,0,0,0,0,1
4/10/2026,3:03:17,0,0,0,0,0,1
4/10/2026,3:03:22,0,0,0,0,0,1
4/10/2026,3:03:27,0,0,0,0,0,1
4/10/2026,3:03:32,0,0,0,0,0,1
4/10/2026,3:03:37,0,0,0,0,0,1
4/10/2026,3:03:42,0,0,0,0,0,1
4/10/2026,3:03:47,0,0,0,0,0,1
4/10/2026,3:03:52,0,0,0,0,0,1
4/10/2026,3:03:57,0,0,0,0,0,1
4/10/2026,3:04:02,0,0,0,0,0,1
4/10/2026,3:04:07,0,0,0,0,0,1
4/10/2026,3:04:09,0,0,0,0,0,0
4/10/2026,3:04:12,0,0,0,0,0,1
4/10/2026,3:04:17,0,0,0,0,0,1
4/10/2026,3:04:22,0,0,0,0,0,1
4/10/2026,3:04:27,0,0,0,0,0,1
4/10/2026,3:04:32,0,0,0,0,0,1
4/10/2026,3:04:37,0,0,0,0,0,1
4/10/2026,3:04:42,0,0,0,0,0,1
4/10/2026,3:04:47,0,0,0,0,0,1
4/10/2026,3:04:52,0,0,0,0,0,1
4/10/2026,3:04:57,0,0,0,0,0,1
4/10/2026,3:05:02,0,0,0,0,0,1
4/10/2026,3:05:07,0,0,0,0,0,1
4/10/2026,3:05:09,0,0,0,0,0,0
4/10/2026,3:05:12,0,0,0,0,0,1
4/10/2026,3:05:17,0,0,0,0,0,1
4/10/2026,3:05:22,0,0,0,0,0,1
4/10/2026,3:05:27,0,0,0,0,0,1
4/10/2026,3:05:32,0,0,0,0,0,1
4/10/2026,3:05:37,0,0,0,0,0,1
4/10/2026,3:05:42,0,0,0,0,0,1
4/10/2026,3:05:47,0,0,0,0,0,1
4/10/2026,3:05:52,0,0,0,0,0,1
4/10/2026,3:05:57,0,0,0,0,0,1
4/10/2026,3:06:02,0,0,0,0,0,1
4/10/2026,3:06:07,0,0,0,0,0,1
4/10/2026,3:06:09,0,0,0,0,0,0
4/10/2026,3:06:12,0,0,0,0,0,1
4/10/2026,3:06:17,0,0,0,0,0,1
4/10/2026,3:06:22,0,0,0,0,0,1
4/10/2026,3:06:27,0,0,0,0,0,1
4/10/2026,3:06:32,0,0,0,0,0,1
4/10/2026,3:06:37,0,0,0,0,0,1
4/10/2026,3:06:42,0,0,0,0,0,1
4/10/2026,3:06:47,0,0,0,0,0,1
4/10/2026,3:06:52,0,0,0,0,0,1
4/10/2026,3:06:57,0,0,0,0,0,1
4/10/2026,3:07:02,0,0,0,0,0,1
4/10/2026,3:07:07,0,0,0,0,0,1
4/10/2026,3:07:09,0,0,0,0,0,0
4/10/2026,3:07:12,0,0,0,0,0,1
4/10/2026,3:07:17,0,0,0,0,0,1
4/10/2026,3:07:22,0,0,0,0,0,1
4/10/2026,3:07:27,0,0,0,0,0,1
4/10/2026,3:07:32,0,0,0,0,0,1
4/10/2026,3:07:37,0,0,0,0,0,1
4/10/2026,3:07:42,0,0,0,0,0,1
4/10/2026,3:07:47,0,0,0,0,0,1
4/10/2026,3:07:52,0,0,0,0,0,1
4/10/2026,3:07:57,0,0,0,0,0,1
4/10/2026,3:08:02,0,0,0,0,0,1
4/10/2026,3:08:07,0,0,0,0,0,1
4/10/2026,3:08:09,0,0,0,0,0,0
4/10/2026,3:08:12,0,0,0,0,0,1
4/10/2026,3:08:17,0,0,0,0,0,1
4/10/2026,3:08:22,0,0,0,0,0,1
4/10/2026,3:08:27,0,0,0,0,0,1
4/10/2026,3:08:32,0,0,0,0,0,1
4/10/2026,3:08:37,0,0,0,0,0,1
4/10/2026,3:08:42,0,0,0,0,0,1
4/10/2026,3:08:47,0,0,0,0,0,1
4/10/2026,3:08:52,0,0,0,0,0,1
4/10/2026,3:08:57,0,0,0,0,0,1
4/10/2026,3:09:02,0,0,0,0,0,1
4/10/2026,3:09:07,0,0,0,0,0,1
4/10/2026,3:09:09,0,0,0,0,0,0
4/10/2026,3:09:12,0,0,0,0,0,1
4/10/2026,3:09:17,0,0,0,0,0,1
4/10/2026,3:09:22,0,0,0,0,0,1
4/10/2026,3:09:27,0,0,0,0,0,1
4/10/2026,3:09:37,0,0,0,0,1,0
4/10/2026,3:09:42,0,0,0,1,1,0
4/10/2026,3:09:47,1,0,0,0,1,0
4/10/2026,3:09:52,0,0,1,0,1,0
4/10/2026,3:09:57,0,1,0,0,1,0
4/10/2026,3:10:02,0,0,0,0,0,1
4/10/2026,3:10:07,1,0,0,0,0,1
4/10/2026,3:10:09,0,0,0,0,0,0
4/10/2026,3:10:12,1,0,0,0,0,1
4/10/2026,3:10:17,0,0,0,0,0,1
4/10/2026,3:10:22,0,0,0,0,0,1
4/10/2026,3:10:27,0,0,0,0,0,1
4/10/2026,3:10:32,0,0,0,0,0,1
4/10/2026,3:10:37,0,0,0,0,0,1
4/10/2026,3:10:42,0,0,0,0,0,1
4/10/2026,3:10:47,0,0,0,0,0,1
4/10/2026,3:10:52,0,0,0,0,0,1
4/10/2026,3:10:57,0,0,0,0,0,1
4/10/2026,3:11:02,0,1,0,0,0,1
4/10/2026,3:11:07,0,1,0,0,0,1
4/10/2026,3:11:09,0,0,0,0,0,0
4/10/2026,3:11:12,0,1,0,0,0,1
4/10/2026,3:11:17,0,0,0,0,1,0
4/10/2026,3:11:22,1,0,0,0,1,0
4/10/2026,3:11:27,0,0,0,1,1,0
4/10/2026,3:11:32,0,1,0,1,1,0
4/10/2026,3:11:37,0,1,0,0,1,0
4/10/2026,3:11:42,0,1,0,0,1,0
4/10/2026,3:11:47,0,1,0,0,1,0
4/10/2026,3:11:52,0,0,1,0,1,0
4/10/2026,3:11:57,0,0,0,0,0,1
4/10/2026,3:12:02,0,0,0,0,0,1
4/10/2026,3:12:07,0,0,0,1,0,1
4/10/2026,3:12:09,0,0,0,0,0,0
4/10/2026,3:12:12,0,0,0,0,0,1
4/10/2026,3:12:17,1,0,0,0,0,1
4/10/2026,3:12:22,0,0,1,0,0,1
4/10/2026,3:12:27,0,1,0,0,0,1
4/10/2026,3:12:32,0,0,0,0,1,0
4/10/2026,3:12:37,1,0,0,0,1,0
4/10/2026,3:12:42,1,0,0,0,1,0
4/10/2026,3:12:47,0,0,1,0,1,0
4/10/2026,3:12:52,0,1,0,0,1,0
4/10/2026,3:12:57,0,0,0,0,0,1
4/10/2026,3:13:02,0,0,0,0,0,1
4/10/2026,3:13:07,0,1,0,0,0,1
4/10/2026,3:13:09,0,0,0,0,0,0
4/10/2026,3:13:12,0,1,0,0,0,1
4/10/2026,3:13:17,0,1,0,0,0,1
4/10/2026,3:13:22,1,0,0,0,0,1
4/10/2026,3:13:27,0,0,0,1,0,1
4/10/2026,3:13:32,0,1,0,0,0,1
4/10/2026,3:13:37,0,1,0,0,0,1
4/10/2026,3:13:42,0,1,0,0,0,1
4/10/2026,3:13:47,0,0,1,0,0,1
4/10/2026,3:13:52,0,0,0,0,0,1
4/10/2026,3:13:57,0,0,0,0,0,1
4/10/2026,3:14:02,0,0,0,0,0,1
4/10/2026,3:14:07,0,0,0,0,0,1
4/10/2026,3:14:09,0,0,0,0,0,0
4/10/2026,3:14:12,0,0,0,0,0,1
4/10/2026,3:14:17,0,0,0,0,0,1
4/10/2026,3:14:22,0,0,0,0,0,1
4/10/2026,3:14:27,0,0,0,0,0,1
4/10/2026,3:14:32,0,0,0,0,0,1
4/10/2026,3:14:37,0,0,0,0,0,1
4/10/2026,3:14:42,0,0,0,0,0,1
4/10/2026,3:14:47,0,0,0,0,0,1
4/10/2026,3:14:52,0,0,0,0,0,1
4/10/2026,3:14:57,0,0,0,0,0,1
4/10/2026,3:15:02,0,0,0,0,0,1
4/10/2026,3:15:07,0,0,0,0,0,1
4/10/2026,3:15:09,0,0,0,0,0,0
4/10/2026,3:15:12,0,0,0,0,0,1
4/10/2026,3:15:17,0,0,0,0,0,1
4/10/2026,3:15:22,0,0,0,0,0,1
4/10/2026,3:15:27,0,0,0,0,0,1
4/10/2026,3:15:32,0,0,0,0,0,1
4/10/2026,3:15:37,0,0,0,0,0,1
4/10/2026,3:15:42,0,0,0,0,0,1
4/10/2026,3:15:47,0,0,0,0,0,1
4/10/2026,3:15:52,0,0,0,0,0,1
4/10/2026,3:15:57,0,0,0,0,0,1
4/10/2026,3:16:02,0,0,0,0,0,1
4/10/2026,3:16:07,0,0,0,0,0,1
4/10/2026,3:16:09,0,0,0,0,0,0
4/10/2026,3:16:12,0,0,0,0,0,1
4/10/2026,3:16:17,0,0,0,0,0,1
4/10/2026,3:16:22,0,0,0,0,0,1
4/10/2026,3:16:27,0,0,0,0,0,1
4/10/2026,3:16:32,0,0,0,0,0,1
4/10/2026,3:16:37,0,0,0,0,0,1
4/10/2026,3:16:42,0,0,0,0,0,1
4/10/2026,3:16:47,0,0,0,0,0,1
4/10/2026,3:16:52,0,0,0,0,0,1
4/10/2026,3:16:57,0,0,0,0,0,1
4/10/2026,3:17:02,0,0,0,0,0,1
4/10/2026,3:17:07,0,0,0,0,0,1
4/10/2026,3:17:09,0,0,0,0,0,0
4/10/2026,3:17:12,0,0,0,0,0,1
4/10/2026,3:17:17,0,0,0,0,0,1
4/10/2026,3:17:22,0,0,0,0,0,1
4/10/2026,3:17:27,0,0,0,0,0,1
4/10/2026,3:17:32,0,0,0,0,0,1
4/10/2026,3:17:37,0,0,0,0,0,1
4/10/2026,3:17:42,0,0,0,0,0,1
4/10/2026,3:17:47,0,0,0,0,0,1
4/10/2026,3:17:52,0,0,0,0,0,1
4/10/2026,3:17:57,0,0,0,0,0,1
4/10/2026,3:18:02,0,0,0,0,0,1
4/10/2026,3:18:07,0,0,0,0,0,1
4/10/2026,3:18:09,0,0,0,0,0,0
4/10/2026,3:18:12,0,0,0,0,0,1
4/10/2026,3:18:17,0,0,0,0,0,1
4/10/2026,3:18:22,0,0,0,0,0,1
4/10/2026,3:18:27,0,0,0,0,0,1
4/10/2026,3:18:32,0,0,0,0,0,1
4/10/2026,3:18:37,0,0,0,0,0,1
4/10/2026,3:18:42,0,0,0,0,0,1
4/10/2026,3:18:47,0,0,0,0,0,1
4/10/2026,3:18:52,0,0,0,0,0,1
4/10/2026,3:18:57,0,0,0,0,0,1
4/10/2026,3:19:02,0,0,0,0,0,1
4/10/2026,3:19:07,0,0,0,0,0,1
4/10/2026,3:19:09,0,0,0,0,0,0
